"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VA9QUPUH","journalArticle","2025","Wu, Liqing; Huang, Wenxia; Li, Dongyang; Zhao, Bingbing; Zhou, Haiqing; Luo, Wei","Role of interfacial water in improving the activity and stability of lattice‐oxygen‐mediated acidic oxygen evolution on RuO<sub>2</sub>","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202420848","https://onlinelibrary.wiley.com/doi/10.1002/ange.202420848","Abstract                            Although RuO               2               ‐based electrocatalysts have been widely studied for acidic oxygen evolution reaction (OER), triggering the conventional adsorbate evolution mechanism to suppress kinetically favorable lattice oxygen mechanism (LOM) pathway at the expense of activity is the state‐of‐the‐art strategy. To date, approaches to simultaneously achieve remarkable activity and stability of RuO               2               ‐based electrocatalysts through the kinetically favorable LOM pathway toward acidic OER are still elusive. Herein, we report that RuS               0.45               O                                x                              catalyst with the synergetic regulation of asymmetric S–Ru–O microstructure and Ru–SO               4               local environments can simultaneously boost the lattice‐oxygen‐mediated OER activity and stability under acidic electrolyte. Experimental results, including               operando               attenuated total reflectance surface‐enhanced infrared absorption spectroscopy,               operando               X‐ray photoelectron spectroscopy, and theoretical studies, indicate the dynamic evolution of interfacial water structure from hydrogen‐bond water to free‐H               2               O on the surface of RuS               0.45               O                                x                              . The generated continuous free‐H               2               O‐enriched local environment is in favor of accelerating the sluggish kinetics of interfacial water dissociation and facilitating the replenishment of lattice oxygen vacancies generated during the lattice‐oxygen‐mediated OER process, thereby significantly enhancing the stability. Consequently, the obtained RuS               0.45               O                                x                              displays remarkable acidic OER performance with 160 mV to reach 10 mA cm               −2               , and robust stability with negligible activity decay over 500 h at 100 mA cm               −2               .","2025-05-26","2026-01-07 03:05:28","2026-01-08 04:55:30","2026-01-07 03:05:28","e202420848","","22","137","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\IM7H3R5L\Wu 等 - 2025 - Role of Interfacial Water in Improving the Activity and Stability of Lattice‐Oxygen‐Mediated Acidic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKJGKSCE","journalArticle","2025","Ibrahim, Kassa Belay; Michelutti, Tommaso; Gradone, Alessandro; Hassan, Mahnoor; Zorzi, Sandro; Moras, Paolo; Morandi, Vittorio; Moretti, Elisa; Shifa, Tofik Ahmed; Vomiero, Alberto","Electrochemically modified Mn₂P₄O₁₂ as an emerging catalyst for oxygen evolution reaction","Advanced Materials Interfaces","","2196-7350, 2196-7350","10.1002/admi.202500216","https://advanced.onlinelibrary.wiley.com/doi/10.1002/admi.202500216","Abstract                            Water splitting is a promising and sustainable technology that can address energy and environmental challenges by producing clean H               2               without emissions of harmful pollutants. However, alkaline water oxidation is the most relevant process at the industrial level, and it faces obstacles due to unfavorable thermodynamics and high overpotential. The search for new environmentally friendly materials with high activity and low cost is a significant challenge. Herein, Mn               2               P               4               O               12               microspheres are synthesized from MnO               2               nanosheets via hydrothermal and chemical vapor deposition processes by regulating phosphorization as a new material in water‐splitting catalysis. The spherical Mn₂P₄O₁₂ microstructures act as pre‐catalysts and undergo surface reconstruction during electrochemical activation, leading to the formation of β‐MnO₂ as the true active phase. Once stabilized, they exhibit outstanding catalytic performance (250 and 510 mV at 10 and 100 mA cm               −2               with Tafel slope as low as 40.80 mV dec               −1               ) and stability for more than 32 h at different potentials. The in situ surface reconstruction highlighted by a multi‐technique analysis ensures the catalyst's stability and results in efficient catalytic active sites for adsorbed oxygen, which enhances overall performance. This study provides insights into cyclotetraphosphate catalysis and offers a pathway for developing efficient and cost‐effective materials for water electrolysis.","2025-06","2026-01-07 03:05:11","2026-01-08 04:55:30","2026-01-07 03:05:11","2500216","","12","12","","Adv Materials Inter","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\I28NCHEC\Ibrahim 等 - 2025 - Electrochemically Modified Mn₂P₄O₁₂ as an Emerging Catalyst for Oxygen Evolution Reaction.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UV7QRCDB","journalArticle","2021","Lu, Shiqing; Wang, Yangchen; Han, Yuqi; Zhong, Ming; Yang, Haidong; Su, Bitao; Lei, Ziqiang","LaNi<sub>x</sub> Fe<sub>1‐x</sub> O<sub>3‐δ</sub> ‐quantum dot/CNT composite for high performance oxygen evolution reaction","European Journal of Inorganic Chemistry","","1434-1948, 1099-0682","10.1002/ejic.202100054","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/ejic.202100054","Abstract                            Rational design of active and earth‐abundant catalysts toward oxygen evolution reaction (OER) is of particular significance for archiving highly efficient water electrolysis. Herein, a series of perovskite oxide quantum dots with abundant oxygen vacancies adhered on oxidized carbon nanotubes (LaNi               X               Fe               1‐X               O               3‐δ               ‐QDs/CNTs) were fabricated by simple sol‐gel and pyrolysis methods. The results indicate that the optimized LaNi               0.3               Fe               0.7               O               2.759               ‐QDs/CNTs sample with adjust crystal structure, proper ratio of Ni to Fe, and desirable oxygen vacancy concentration shows a low overpotential (0.34 V at 10 mA/cm               2               ), a low Tafel slope (74 mV dec               −1               ), and excellent stability when it was evaluated as OER electrocatalyst. This work will shed light on the development of precious‐metal‐free catalysts with promoted catalytic performance","2021-06-21","2026-01-07 03:04:48","2026-01-08 04:55:30","2026-01-07 03:04:48","2225-2230","","23","2021","","Eur J Inorg Chem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\H4BL2L6M\Lu 等 - 2021 - LaNix Fe1‐x O3‐δ ‐Quantum DotCNT Composite for High Performance Ox.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L44QZFW9","journalArticle","2024","Basera, Pooja; Bajdich, Michal","Unraveling the role of cu<sup>+3</sup> in oxygen evolution activity of copper-oxides","ECS Meeting Abstracts","","2151-2043","10.1149/MA2024-02563730mtgabs","https://iopscience.iop.org/article/10.1149/MA2024-02563730mtgabs","Significant progress is currently being made in understanding the behavior of copper oxide (CuO) at positive potentials, approximately 1.7 V, under electrochemical conditions. While it is assumed to be hydrated Cu               2               O               3               at this potential with ∆G = 208.5 kJ/mol, this hypothesis awaits validation. However, our calculations show that bulk CuOOH has ∆G ~209.5 kJ/mol, indicating Cu               +3               possibly in the form of bulk CuOOH. To verify this, we employ a combination of density functional theory (DFT) electronic structure calculations and simulated Raman spectra. This approach allows us to examine the electrocatalytic activity of CuOOH polymorphs, including Cmc21 (β-CuOOH), Pmn21 (γ-CuOOH), and C2/m (δ-CuOOH), for the OER at this potential. Our calculations indicate a presence of stable square planar, non-magnetic γ/δ-CuOOH phase, and the calculated volume Pourbaix diagram highlights γ/δ-CuOOH as the newly discovered active phase governing the OER in alkaline media. This finding is further supported by simulated Raman spectroscopy, revealing distinct features corresponding to Cu               3+               species at 552 and 573 cm               -1               , closely matching experimental data peak at 587 cm               -1               only present under highly oxidizing conditions. Next, we compare the theoretical overpotentials of all CuOOH surfaces with O                              and OH-vacancy at the bridge site as the active site, and the surface-adsorbed OH* on a CuO surface. We find that the (021) surface of CuOOH and the (002) surface of CuOOH are the most active, characterized by an overpotential ranging from 0.36V to 0.50 V. Lastly, we demonstrate that the overpotential of the CuOOH (021) surface can be improved further by surface substitution of Cu by Fe. This finding could explain the experimentally observed enhancement in the OER activity of Fe               y               Cu               1−y               OOH thin films with increasing Fe content. This work expands our knowledge in understanding the active phases governing OER in alkaline media but also paves the way for the development of more efficient electrocatalysts for renewable energy applications.                                                                   Figure 1","2024-11-22","2026-01-07 03:04:39","2026-01-08 04:55:30","2026-01-07 03:04:39","3730-3730","","56","MA2024-02","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGAKZK9B","journalArticle","2018","Li, Changqing; Zhao, Tao; Yassin Hussain Abdalkarim, Somia; Wu, Yuhang; Lu, Mengting; Li, Yuwen; Gao, Junkuo; Yao, Juming","Fe<sub>2</sub> O<sub>3</sub> ‐N‐doped honeycomb‐like porous carbon derived from nature silk sericin as electrocatalysts for oxygen evolution reaction","Zeitschrift für anorganische und allgemeine Chemie","","0044-2313, 1521-3749","10.1002/zaac.201800325","https://onlinelibrary.wiley.com/doi/10.1002/zaac.201800325","A facile method is reported to form a honeycomb‐like porous nanomaterial by intercalation of iron nitrate using nature silk sericin (SS) as nitrogen and carbon source. A series of Fe               2               O               3               nanoparticles anchored on Fe               2               O               3               ‐N‐doped graphite carbon electrocatalysts (SS‐Fe) were synthesized, exhibits well‐defined pore structure and excellent oxygen evolution reaction (OER) catalytic activities. Among these materials, SS‐Fe‐0.5 shows the best performance, the overpotential of SS‐Fe‐0.5 at 10 mA               ·               cm               –2               is 440 mV (vs. RHE) and the Tafel slope is only 68 mV               ·               dec               –1               . The results indicate that it is promising to the preparation of carbon catalyst materials using natural, renewable and abundant resources for electrocatalysis.","2018-10-02","2026-01-07 03:04:19","2026-01-08 04:55:30","2026-01-07 03:04:19","1103-1107","","18","644","","Zeitschrift anorg allge chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\PT48M4XB\Li 等 - 2018 - Fe2 O3 ‐N‐doped Honeycomb‐like Porous Carbon Derived from Nature Silk Sericin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96DVXLEZ","journalArticle","2023","Li, Yanying; Zhang, Qiwen; Zhao, Xiaoran; Wu, Haofei; Wang, Xinyao; Zeng, Yuqiao; Chen, Qing; Chen, Mingwei; Liu, Pan","Vapor phase dealloying derived nanoporous co@CoO/RuO<sub>2</sub> composites for efficient and durable oxygen evolution reaction","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202214124","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202214124","Abstract                            The development of low‐cost and effective oxygen evolution reaction (OER) electrocatalysts to expedite the slow kinetics of water splitting is crucial for increasing the efficiency of energy conversion from electricity to hydrogen fuel. Herein, 3D bicontinuous nanoporous Co@CoO/RuO               2               composites with tunable sizes and chemical compositions are fabricated by introducing vapor phase dealloying of cobalt‐based alloys. The influence of physical parameters on the formation of nanoporous Co substrates with various feature ligament sizes is systematically investigated. The CoO/RuO               2               shell is constructed by integrating a thin layer of RuO               2               on the inner surface of nanoporous Co, where the CoO interlayer is formed by annealing oxidization. The composite catalyst delivers an ultralow overpotential of 198 mV at 10 mA cm               −2               , Tafel slope of 57.1 mV dec               −1               , and long‐term stability of 50 h. The superior OER activity and fast reaction kinetics are attributed to charge transfer through the coupling of CoORu bonds at the interface and the excellent nanopore connectivity, while the durability originates from the highly stable CoO/RuO               2               interface.","2023-04","2026-01-07 03:06:03","2026-01-08 04:55:30","2026-01-07 03:06:03","2214124","","17","33","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7W32ZCNQ\Li 等 - 2023 - Vapor Phase Dealloying Derived Nanoporous Co@CoORuO2 Composites for Efficient and Durabl.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJ9A86RR","journalArticle","2018","Peng, Lishan; Shen, Jingjun; Lin, Taicheng; Wei, Zidong","Dual-ligand synergistic modulated nico-sulfhydroxides with high activity and stability as oxygen evolution electrocatalysts","ECS Meeting Abstracts","","2151-2043","10.1149/MA2018-01/29/1653","https://iopscience.iop.org/article/10.1149/MA2018-01/29/1653","The most knotty problem of (electro)catalysis that arises ubiquitously is the notion that the more active catalysts for oxygen evolution reaction (OER) will simultaneously suffer from low resistance toward corrosion. In developing cost-effective stable materials for the oxygen evolution reaction with high activity, precisely tuning the structure of transition-metal materials in atomic level to obtain ideal chemical properties is urgent while difficult to achieve               1               . In this study, we propose a “dual ligand synergistic modulation” tactics to completely solve the painful compromise between the two conflicted indicators: stability and activity. By substituting S ligand into the adjustable and stable structure of layered hydroxides, which was selected as the start noumenon, we obtain a new class of NiCo               2               (S               x               ·OH               2-x               )               y               with single phase and homogenous composition. The elaborated designed dual-ligand catalyst ideally inherits the excellent activity of the conventional transition metal sulfides and the superior stability of the conventional transition metal hydroxides and even exceeds the predecessors. Impressively, the optimized NiCo               2               (SOH)               x               performs a small overpotential of 0.32 V at 10 mA cm               -2               , and shows no decay after 30h accelerated ageing even at a large current density of 100 mA cm               -2               , both of which have entered the top of all the transition-metal hydroxides and sulfides reported to date and exceeded the commercial RuO               2               and Ir/C benchmarks. Theoretical calculations further disclose that the OH ligands on the surface of NiCo               2               (SOH)               x               could attracts electrons from the antibonding orbital of M-S bonds to M-O bonds, resulting in a strengthened binding energy between metal and S                              and thus enhancing the stability. Meanwhile, the synergy between S ligands and OH groups appropriately tunes the electronic structure of NiCo               2               (SOH)               x               and thus renders it with optimal binding energies for OER intermediates (*OH, *O, and *OOH), which is benefit for facilitate the O               2               evolution proceeding. Besides, the varied magnetism induced by the modulation of catalysts’ electronic structure significantly influences the desorption action of paramagnetic O               2               from the catalyst surface. The special non-magnetic NiCo               2               (SOH)               x               suffers the lowest O               2               desorption resistance and proceeds the smoothest reaction kinetics pathway among NiCo               2               (S               x               OH               2-x               )               y               catalysts, thus owning the topmost OER activity.                                         Figure 1. (a) The ultimate unity of OER performance of NiCo               2               (S               x               OH               2-x               )               y               . (b) The reaction steps and corresponding free energy diagram of the OER process. (c) OER polarization curves of Ni, RuO               2               , NiCo               2               S               4               , NiCo               2               (OH)               x               , and NiCo               2               (SOH)               x               and (d) Chronoamperometric curves of Ni, NiCo               2               (SOH)               x               and NiCo               2               S               4               at a current density of 100mA/cm               2               .                                         Key words:               Oxygen evolution, electrocatalysis, dual-ligand modulation                                         Reference               :                                                                        Lishan Peng, Jun Wang, Yao Nie, Kun Xiong, Yao Wang, Ling Zhang, Ke Chen, Wei Ding, Li Li, and Zidong Wei*.                                            ACS Catal.                                          , 2017, 7, 8184-8191.                                                                                                                                                                   Figure 1","2018-04-13","2026-01-07 03:06:12","2026-01-08 04:55:30","2026-01-07 03:06:12","1653-1653","","29","MA2018-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K8Q2NS63","journalArticle","2025","Naciri, Yassine; Li, Jian; Ullah, Wahid; Baron, Fabien; Bourdelle, Franck; Rouzière, Stéphan; Goldmann, Claire; Elkaim, Erik; Bizien, Thomas; Belkhou, Rachid; Vantelon, Delphine; Ghazzal, Mohamed Nawfal; Paineau, Erwan","GeAl<sub>2‐2x</sub> Fe<sub>2x</sub> O<sub>3</sub> (OH)<sub>4</sub> nanotubes: New electrocatalyst for oxygen evolution reaction","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202515690","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202515690","Abstract                            Ge‐imogolite nanotubes (Ge‐INT) are analogs of natural clay nanotubes formed in volcanic soils that attract growing interest. Despite their amazing structural properties, their use in water oxidation has not been reported yet. In this work, the potential of Fe‐doped double‐walled germanium imogolite nanotubes as low‐cost and noble metal‐free electrocatalysts for oxygen evolution reaction (OER) is demonstrated for the first time. Nanotube samples are synthesized via a one‐step hydrothermal method, with Fe substitution ratios               x               up to 0.075. Fe‐doped nanotubes retain their tubular structure, and investigation indicated homogeneous Fe distribution all over the nanotubes. Comprehensive structural, spectroscopic, and electrochemical analyses confirm successful Fe incorporation and enhanced electrochemical performance. The sample with               x               = 0.05 Fe content shows the best OER performance, achieving a low overpotential of 285 mV at 10 mA cm               −2               , a Tafel slope of 175 mV dec               −1               , and excellent charge transfer properties. Fe‐doped INT demonstrates strong electrochemical stability over prolonged operation. These results highlight the promising use of geo‐inspired Fe‐doped imogolite as a sustainable and credible nobel‐free electrocatalyst for efficient OER, expanding the potential of imogolite‐based nanomaterials in water oxidation.","2025-09-18","2026-01-07 03:05:55","2026-01-08 04:55:30","2026-01-07 03:05:55","e15690","","","","","Adv Funct Materials","GeAl<sub>2‐2x</sub> Fe<sub>2x</sub> O<sub>3</sub> (OH)<sub>4</sub> Nanotubes","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\D5MA5UMG\Naciri 等 - 2025 - GeAl2‐2x Fe2x O3 (OH)4 Nanotubes New Electrocatalyst fo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5W76895","journalArticle","2022","Marques, Inês S.; Jarrais, Bruno; Mbomekallé, Israël-Martyr; Teillout, Anne-Lucie; De Oliveira, Pedro; Freire, Cristina; Fernandes, Diana M.","Synergetic effects of mixed-metal polyoxometalates@carbon-based composites as electrocatalysts for the oxygen reduction and the oxygen evolution reactions","Catalysts","","2073-4344","10.3390/catal12040440","https://www.mdpi.com/2073-4344/12/4/440","The smart choice of polyoxometalates (POMs) and the design of POM@carbon-based composites are promising tools for producing active electrocatalysts for both the oxygen reduction (ORR) and the oxygen evolution reactions (OER). Hence, herein, we report the preparation, characterization and application of three composites based on doped, multi-walled carbon nanotubes (MWCNT_N6) and three different POMs (Na12[(FeOH2)2Fe2(As2W15O56)2]·54H2O, Na12[(NiOH2)2Ni2(As2W15O56)2]·54H2O and Na14[(FeOH2)2Ni2(As2W15O56)2]·55H2O) as ORR and OER electrocatalysts in alkaline medium (pH = 13). Overall, the three POM@MWCNT_N6 composites showed good ORR performance with onset potentials between 0.80 and 0.81 V vs. RHE and diffusion-limiting current densities ranging from −3.19 to −3.66 mA cm−2. Fe4@MWCNT_N6 and Fe2Ni2@MWCNT_N6 also showed good stability after 12 h (84% and 80% of initial current). The number of electrons transferred per O2 molecule was close to three, suggesting a mixed regime. Moreover, the Fe2Ni2@MWCNT_N6 presented remarkable OER performance with an overpotential of 0.36 V vs. RHE (for j = 10 mA cm−2), a jmax close to 135 mA cm−2 and fast kinetics with a Tafel slope of 45 mV dec−1. More importantly, this electrocatalyst outperformed not only most POM@carbon-based composites reported so far but also the state-of-the-art RuO2 electrocatalyst. Thus, this work represents a step forward towards bifunctional electrocatalysts using less expensive materials.","2022-04-14","2026-01-07 03:06:56","2026-01-08 04:55:29","2026-01-07 03:06:56","440","","4","12","","Catalysts","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\8IZ9JYSV\Marques 等 - 2022 - Synergetic Effects of Mixed-Metal Polyoxometalates@Carbon-Based Composites as Electrocatalysts for t.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IU34F7D3","journalArticle","2017","Xiong, Dehua; Zhang, Qingqing; Thalluri, Sitaramanjaneya Mouli; Xu, Junyuan; Li, Wei; Fu, Xiuli; Liu, Lifeng","One‐step fabrication of monolithic electrodes comprising Co<sub>9</sub> S<sub>8</sub> particles supported on cobalt foam for efficient and durable oxygen evolution reaction","Chemistry – A European Journal","","0947-6539, 1521-3765","10.1002/chem.201701391","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/chem.201701391","Abstract                            A very easy and cost‐effective approach to the fabrication of monolithic Co               9               S               8               water oxidation electrodes (Co@Co               9               S               8               ), fabricated by one‐step hydrothermal treatment of commercially available cobalt foam in the presence of thiourea, is reported. The morphology, crystal structure, microstructure, and composition of as‐fabricated Co@Co               9               S               8               electrodes were examined by using scanning electron microscopy (SEM), powder X‐ray diffractometry (XRD), transmission electron microscope (TEM), and X‐ray photoelectron spectroscopy (XPS), and their electrochemical properties were investigated by cyclic voltammetry (CV), chronopotentiometry (CP), chronoamperometry (CA), and electrochemical impedance spectroscopy (EIS). When used to catalyze the oxygen evolution reaction (OER) in alkaline solution, the Co@Co               9               S               8               electrode with an optimal Co               9               S               8               loading exhibits outstanding catalytic activity, requiring a low overpotential of 350 mV to deliver an anodic current density of 10 mA cm               −2               and showing fast kinetics for OER with a small Tafel slope (55 mV dec               −1               ) and charge‐transfer resistance (0.44 Ω cm               −2               ), which outperforms many sulfide‐based OER catalysts and some state‐of‐the‐art noble metal catalysts recently reported in the literature. Importantly, the electrodes show excellent long‐term stability, and are capable of operating at both a low current density and a high current density relevant to industrial water electrolysis up to 100 hours.","2017-06-27","2026-01-07 03:07:08","2026-01-08 04:55:29","2026-01-07 03:07:08","8749-8755","","36","23","","Chemistry A European J","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\3U242YC3\Xiong 等 - 2017 - One‐Step Fabrication of Monolithic Electrodes Comprising Co9 S8 Particles Supp.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TG6NA62N","journalArticle","2022","Li, Jianyi; Zheng, Lirong; Huang, Bolong; Hu, Yang; An, Li; Yao, Yaxiong; Lu, Min; Jin, Jing; Zhang, Nan; Xi, Pinxian; Yan, Chun‐Hua","Activated ni–O–ir enhanced electron transfer for boosting oxygen evolution reaction activity of LaNi<sub>1‐x</sub> ir<sub>x</sub> O<sub>3</sub>","Small","","1613-6810, 1613-6829","10.1002/smll.202204723","https://onlinelibrary.wiley.com/doi/10.1002/smll.202204723","Abstract                            Tuning the structure of the active center of catalysts to atomic level provides the most efficient utilization of the active component, which plays an especially important role for precious metals. In this study, the liquid phase ion exchange method is used to introduce atomic Ir into LaNiO               3               perovskite oxide, which shows excellent catalytic performance in the oxygen evolution reaction (OER). The catalyst, LaNi               0.96               Ir               0.04               O               3               , with the optimal concentration of Ir, displays an overpotential of just 280 mV at 10 mA cm               −2               . The introduced Ir enriches the surface electron density significantly, which not only improves site‐to‐site electron transfer between O and Ni sites but also allows stable adsorption of the intermediates. The results of cyclic voltammetry tests reveal the superior overpotential and remarkable efficiency of the OER process because of the strong interactions in Ni–O–Ir. Moreover, the Ir atom inhibits the participation of a lattice oxygen oxidation mechanism (LOM) in LaNiO               3               that guarantees the stability of the catalyst in alkaline conditions. It is anticipated that this work will be instrumental for the preparation and study of a broad range of atomic metal‐doped perovskite oxides for water splitting.","2022-12","2026-01-07 03:07:00","2026-01-08 04:55:29","2026-01-07 03:07:00","2204723","","50","18","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\JFTB696T\Li 等 - 2022 - Activated Ni–O–Ir Enhanced Electron Transfer for Boosting Oxygen Evolution Reaction Activity of LaNi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USFZ4F6M","journalArticle","2021","Jia, Hongfei; Zhou, Li; Chen, Ling","(invited) enable efficient solar driven CO<sub>2</sub> reduction with stable and highly active oxygen evolution catalyst in neutral pH","ECS Meeting Abstracts","","2151-2043","10.1149/MA2021-01391281mtgabs","https://iopscience.iop.org/article/10.1149/MA2021-01391281mtgabs","Using electricity generated from solar cells, conversion of water and CO               2               to syngas in an electrolytic cell mimics the photosynthesis process and provides a facile pathway to the production of various chemicals and liquid fuels.               1               Development of new oxygen evolution reaction (OER) catalysts that are both active and stable in neutral pH is highly desired for such a process to avoid the complication of managing the pH gap between CO               2               reduction on the cathode and water oxidation on the anode. Over the last several years, we have investigated various transition metal oxides as potential candidates for OER for artificial photosynthesis, including CoWO               4               , Li               2               CoGeO               4               and various perovskites.               2-4               It has been revealed that these catalysts were not stable in neutral pH and subjected to degradation either thermodynamically or kinetically.                                         In this presentation, we report a new brownmillerite OER catalyst, Sr               2               GaCoO               5               (SGC), with superior performance and durability. At pH 7.0, the catalyst has a specific activity about 7.8-18.3 times higher than that of IrO               2               at the applied electrode potentials between 1.53-1.73 V vs. RHE. With a catalyst loading of 1 mg/cm               2               , the measured overpotential was only 0.38 V at a current density of 10 mA/cm               2               , which maintained unchanged over the testing period of 72 hrs. A comparative study against Sr               2               AlCoO               5               indicates the excellent stability of SGC is related to the presence of gallium oxide in the crystal structure, which may help prevent SGC from dissolution under the OER operation condition in neutral pH, although detailed mechanistic understanding should be further developed by additional studies in the future. Combining this novel OER catalyst with an anodized silver cathode and a triple junction of GaInP/GaInAs/Ge photovoltaic, the CO               2               reduction system demonstrated a solar-to-CO energy conversion efficiency of 13.9% over a period of 19 hrs with no appreciable performance degradation.               5               This result has shown that artificial photosynthesis can indeed be more efficient than the natural photosynthesis process for CO               2               reduction, and should play an important role in addressing the challenges of global warming and climate change.                                         References:                                                                        Chem. Commun                     .                     51                     , 17704–17707 (2015)                                                                                             RSC Adv.                     2                     (29), 10874-10881 (2012)                                                                                             Mater. Chem. A                     .                     2                     (43): 18428-18434 (2014)                                                                                             Chem. Chem. Phys.                     ,                     17                     , 22576-22580 (2015).                                                                                                                    Nat. Commun.                       10                                          , 4081 (2019)","2021-05-30","2026-01-07 03:06:47","2026-01-08 04:55:29","2026-01-07 03:06:47","1281-1281","","39","MA2021-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
